country,generation,age,suicides_no
Costa Rica,G.I. Generation,75+ years,0
Costa Rica,G.I. Generation,75+ years,5
Costa Rica,G.I. Generation,55-74 years,15
Costa Rica,G.I. Generation,75+ years,1
Costa Rica,G.I. Generation,55-74 years,2
Costa Rica,G.I. Generation,75+ years,2
Costa Rica,G.I. Generation,75+ years,0
Costa Rica,G.I. Generation,75+ years,3
Costa Rica,G.I. Generation,75+ years,0
Costa Rica,G.I. Generation,75+ years,8
Costa Rica,G.I. Generation,75+ years,0
Costa Rica,G.I. Generation,75+ years,5
Costa Rica,G.I. Generation,75+ years,0
Costa Rica,G.I. Generation,75+ years,2
Costa Rica,G.I. Generation,75+ years,0
Costa Rica,G.I. Generation,75+ years,8
Costa Rica,G.I. Generation,75+ years,0
Costa Rica,G.I. Generation,75+ years,5
Costa Rica,G.I. Generation,75+ years,1
Costa Rica,G.I. Generation,75+ years,7
Costa Rica,G.I. Generation,75+ years,1
Costa Rica,G.I. Generation,75+ years,5
Costa Rica,G.I. Generation,75+ years,0
Costa Rica,G.I. Generation,75+ years,6
Costa Rica,G.I. Generation,75+ years,1
Croatia,G.I. Generation,75+ years,77
Croatia,G.I. Generation,75+ years,39
Croatia,G.I. Generation,75+ years,72
Croatia,G.I. Generation,75+ years,40
Croatia,G.I. Generation,75+ years,65
Croatia,G.I. Generation,75+ years,55
Croatia,G.I. Generation,75+ years,78
Croatia,G.I. Generation,75+ years,43
Croatia,G.I. Generation,75+ years,77
Croatia,G.I. Generation,75+ years,41
Croatia,G.I. Generation,75+ years,77
Croatia,G.I. Generation,75+ years,50
Cuba,G.I. Generation,75+ years,227
Cuba,G.I. Generation,75+ years,70
Cuba,G.I. Generation,75+ years,257
Cuba,G.I. Generation,75+ years,84
Cuba,G.I. Generation,75+ years,246
Cuba,G.I. Generation,75+ years,61
Cuba,G.I. Generation,75+ years,248
Cuba,G.I. Generation,75+ years,68
Cuba,G.I. Generation,75+ years,228
Cuba,G.I. Generation,75+ years,61
Cuba,G.I. Generation,75+ years,240
Cuba,G.I. Generation,75+ years,65
Cuba,G.I. Generation,75+ years,253
Cuba,G.I. Generation,75+ years,72
Cuba,G.I. Generation,75+ years,226
Cuba,G.I. Generation,75+ years,59
Cuba,G.I. Generation,75+ years,204
Cuba,G.I. Generation,75+ years,55
Cyprus,G.I. Generation,75+ years,0
Cyprus,G.I. Generation,75+ years,0
Cyprus,G.I. Generation,75+ years,0
Cyprus,G.I. Generation,75+ years,0
Czech Republic,G.I. Generation,75+ years,198
Czech Republic,G.I. Generation,55-74 years,385
Czech Republic,G.I. Generation,75+ years,129
Czech Republic,G.I. Generation,55-74 years,196
Czech Republic,G.I. Generation,75+ years,168
Czech Republic,G.I. Generation,75+ years,104
Czech Republic,G.I. Generation,75+ years,165
Czech Republic,G.I. Generation,75+ years,104
Czech Republic,G.I. Generation,75+ years,155
Czech Republic,G.I. Generation,75+ years,110
Czech Republic,G.I. Generation,75+ years,150
Czech Republic,G.I. Generation,75+ years,104
Czech Republic,G.I. Generation,75+ years,132
Czech Republic,G.I. Generation,75+ years,97
Czech Republic,G.I. Generation,75+ years,140
Czech Republic,G.I. Generation,75+ years,77
Czech Republic,G.I. Generation,75+ years,122
Czech Republic,G.I. Generation,75+ years,61
Czech Republic,G.I. Generation,75+ years,127
Czech Republic,G.I. Generation,75+ years,65
Czech Republic,G.I. Generation,75+ years,154
Czech Republic,G.I. Generation,75+ years,68
Czech Republic,G.I. Generation,75+ years,137
Czech Republic,G.I. Generation,75+ years,63
Denmark,G.I. Generation,75+ years,89
Denmark,G.I. Generation,75+ years,70
Denmark,G.I. Generation,75+ years,85
Denmark,G.I. Generation,75+ years,63
Denmark,G.I. Generation,75+ years,95
Denmark,G.I. Generation,75+ years,47
Denmark,G.I. Generation,75+ years,94
Denmark,G.I. Generation,75+ years,46
Denmark,G.I. Generation,75+ years,74
Denmark,G.I. Generation,75+ years,38
Denmark,G.I. Generation,75+ years,64
Denmark,G.I. Generation,75+ years,26
Denmark,G.I. Generation,75+ years,72
Denmark,G.I. Generation,75+ years,42
Dominica,G.I. Generation,55-74 years,0
Dominica,G.I. Generation,75+ years,0
Dominica,G.I. Generation,55-74 years,0
Dominica,G.I. Generation,75+ years,0
Ecuador,G.I. Generation,75+ years,8
Ecuador,G.I. Generation,55-74 years,33
Ecuador,G.I. Generation,75+ years,2
Ecuador,G.I. Generation,55-74 years,4
Ecuador,G.I. Generation,75+ years,6
Ecuador,G.I. Generation,55-74 years,28
Ecuador,G.I. Generation,75+ years,4
Ecuador,G.I. Generation,55-74 years,7
Ecuador,G.I. Generation,75+ years,6
Ecuador,G.I. Generation,55-74 years,20
Ecuador,G.I. Generation,75+ years,1
Ecuador,G.I. Generation,55-74 years,5
Ecuador,G.I. Generation,55-74 years,41
Ecuador,G.I. Generation,75+ years,6
Ecuador,G.I. Generation,75+ years,2
Ecuador,G.I. Generation,55-74 years,6
Ecuador,G.I. Generation,75+ years,10
Ecuador,G.I. Generation,55-74 years,26
Ecuador,G.I. Generation,75+ years,3
Ecuador,G.I. Generation,55-74 years,5
Ecuador,G.I. Generation,55-74 years,30
Ecuador,G.I. Generation,75+ years,3
Ecuador,G.I. Generation,75+ years,2
Ecuador,G.I. Generation,55-74 years,3
Ecuador,G.I. Generation,75+ years,5
Ecuador,G.I. Generation,75+ years,1
Ecuador,G.I. Generation,75+ years,12
Ecuador,G.I. Generation,75+ years,3
Ecuador,G.I. Generation,75+ years,3
Ecuador,G.I. Generation,75+ years,2
Ecuador,G.I. Generation,75+ years,10
Ecuador,G.I. Generation,75+ years,1
Ecuador,G.I. Generation,75+ years,8
Ecuador,G.I. Generation,75+ years,1
Ecuador,G.I. Generation,75+ years,11
Ecuador,G.I. Generation,75+ years,2
Ecuador,G.I. Generation,75+ years,9
Ecuador,G.I. Generation,75+ years,1
Ecuador,G.I. Generation,75+ years,8
Ecuador,G.I. Generation,75+ years,3
Ecuador,G.I. Generation,75+ years,13
Ecuador,G.I. Generation,75+ years,1
Ecuador,G.I. Generation,75+ years,8
Ecuador,G.I. Generation,75+ years,1
El Salvador,G.I. Generation,75+ years,13
El Salvador,G.I. Generation,55-74 years,34
El Salvador,G.I. Generation,55-74 years,9
El Salvador,G.I. Generation,75+ years,1
El Salvador,G.I. Generation,75+ years,18
El Salvador,G.I. Generation,75+ years,1
El Salvador,G.I. Generation,75+ years,4
El Salvador,G.I. Generation,75+ years,2
El Salvador,G.I. Generation,75+ years,6
El Salvador,G.I. Generation,75+ years,4
El Salvador,G.I. Generation,75+ years,9
El Salvador,G.I. Generation,75+ years,1
El Salvador,G.I. Generation,75+ years,10
El Salvador,G.I. Generation,75+ years,0
El Salvador,G.I. Generation,75+ years,4
El Salvador,G.I. Generation,75+ years,2
El Salvador,G.I. Generation,75+ years,5
El Salvador,G.I. Generation,75+ years,0
El Salvador,G.I. Generation,75+ years,8
El Salvador,G.I. Generation,75+ years,1
El Salvador,G.I. Generation,75+ years,3
El Salvador,G.I. Generation,75+ years,4
Estonia,G.I. Generation,75+ years,20
Estonia,G.I. Generation,75+ years,18
Estonia,G.I. Generation,75+ years,22
Estonia,G.I. Generation,75+ years,25
Estonia,G.I. Generation,75+ years,20
Estonia,G.I. Generation,75+ years,15
Estonia,G.I. Generation,75+ years,11
Estonia,G.I. Generation,75+ years,14
Estonia,G.I. Generation,75+ years,23
Estonia,G.I. Generation,75+ years,22
Estonia,G.I. Generation,75+ years,19
Estonia,G.I. Generation,75+ years,10
Finland,G.I. Generation,75+ years,57
Finland,G.I. Generation,55-74 years,225
Finland,G.I. Generation,55-74 years,99
Finland,G.I. Generation,75+ years,7
Finland,G.I. Generation,75+ years,54
Finland,G.I. Generation,55-74 years,218
Finland,G.I. Generation,55-74 years,89
Finland,G.I. Generation,75+ years,27
Finland,G.I. Generation,75+ years,72
Finland,G.I. Generation,55-74 years,231
Finland,G.I. Generation,55-74 years,86
Finland,G.I. Generation,75+ years,21
Finland,G.I. Generation,75+ years,77
Finland,G.I. Generation,55-74 years,210
Finland,G.I. Generation,55-74 years,92
Finland,G.I. Generation,75+ years,20
Finland,G.I. Generation,75+ years,67
Finland,G.I. Generation,75+ years,25
Finland,G.I. Generation,75+ years,56
Finland,G.I. Generation,75+ years,19
Finland,G.I. Generation,75+ years,59
Finland,G.I. Generation,75+ years,13
Finland,G.I. Generation,75+ years,53
Finland,G.I. Generation,75+ years,19
Finland,G.I. Generation,75+ years,49
Finland,G.I. Generation,75+ years,20
Finland,G.I. Generation,75+ years,44
Finland,G.I. Generation,75+ years,15
Finland,G.I. Generation,75+ years,53
Finland,G.I. Generation,75+ years,19
Finland,G.I. Generation,75+ years,64
Finland,G.I. Generation,75+ years,19
Finland,G.I. Generation,75+ years,52
Finland,G.I. Generation,75+ years,11
Finland,G.I. Generation,75+ years,44
Finland,G.I. Generation,75+ years,17
France,G.I. Generation,75+ years,1522
France,G.I. Generation,55-74 years,2363
France,G.I. Generation,75+ years,670
France,G.I. Generation,55-74 years,1218
France,G.I. Generation,75+ years,1465
France,G.I. Generation,55-74 years,2382
France,G.I. Generation,75+ years,694
France,G.I. Generation,55-74 years,1203
France,G.I. Generation,75+ years,1491
France,G.I. Generation,55-74 years,2198
France,G.I. Generation,75+ years,730
France,G.I. Generation,55-74 years,1122
France,G.I. Generation,75+ years,1470
France,G.I. Generation,55-74 years,2012
France,G.I. Generation,75+ years,652
France,G.I. Generation,55-74 years,1063
France,G.I. Generation,75+ years,1476
France,G.I. Generation,55-74 years,2066
France,G.I. Generation,75+ years,677
France,G.I. Generation,55-74 years,1063
France,G.I. Generation,75+ years,1441
France,G.I. Generation,55-74 years,1986
France,G.I. Generation,75+ years,661
France,G.I. Generation,55-74 years,1002
France,G.I. Generation,75+ years,1309
France,G.I. Generation,75+ years,645
France,G.I. Generation,75+ years,1328
France,G.I. Generation,75+ years,599
France,G.I. Generation,75+ years,1311
France,G.I. Generation,75+ years,624
France,G.I. Generation,75+ years,1234
France,G.I. Generation,75+ years,536
France,G.I. Generation,75+ years,1299
France,G.I. Generation,75+ years,543
France,G.I. Generation,75+ years,1227
France,G.I. Generation,75+ years,524
France,G.I. Generation,75+ years,1293
France,G.I. Generation,75+ years,513
France,G.I. Generation,75+ years,1207
France,G.I. Generation,75+ years,469
France,G.I. Generation,75+ years,1189
France,G.I. Generation,75+ years,472
France,G.I. Generation,75+ years,1326
France,G.I. Generation,75+ years,492
Georgia,G.I. Generation,75+ years,14
Georgia,G.I. Generation,55-74 years,36
Georgia,G.I. Generation,75+ years,8
Georgia,G.I. Generation,55-74 years,18
Georgia,G.I. Generation,75+ years,9
Georgia,G.I. Generation,75+ years,8
Georgia,G.I. Generation,75+ years,10
Georgia,G.I. Generation,75+ years,6
Georgia,G.I. Generation,75+ years,7
Georgia,G.I. Generation,75+ years,3
Georgia,G.I. Generation,75+ years,4
Georgia,G.I. Generation,75+ years,3
Georgia,G.I. Generation,75+ years,9
Georgia,G.I. Generation,75+ years,11
Georgia,G.I. Generation,75+ years,8
Georgia,G.I. Generation,75+ years,7
Georgia,G.I. Generation,75+ years,6
Georgia,G.I. Generation,75+ years,5
Georgia,G.I. Generation,75+ years,10
Georgia,G.I. Generation,75+ years,7
Georgia,G.I. Generation,75+ years,7
Georgia,G.I. Generation,75+ years,6
Germany,G.I. Generation,75+ years,1516
Germany,G.I. Generation,55-74 years,2406
Germany,G.I. Generation,75+ years,1174
Germany,G.I. Generation,55-74 years,1417
Germany,G.I. Generation,75+ years,1459
Germany,G.I. Generation,75+ years,1153
Germany,G.I. Generation,75+ years,1395
Germany,G.I. Generation,75+ years,1105
Germany,G.I. Generation,75+ years,1296
Germany,G.I. Generation,75+ years,884
Germany,G.I. Generation,75+ years,1196
Germany,G.I. Generation,75+ years,819
Germany,G.I. Generation,75+ years,1254
Germany,G.I. Generation,75+ years,884
Germany,G.I. Generation,75+ years,1176
Germany,G.I. Generation,75+ years,790
Germany,G.I. Generation,75+ years,1135
Germany,G.I. Generation,75+ years,802
Germany,G.I. Generation,75+ years,1126
Germany,G.I. Generation,75+ years,701
Germany,G.I. Generation,75+ years,1045
Germany,G.I. Generation,75+ years,749
Germany,G.I. Generation,75+ years,1069
Germany,G.I. Generation,75+ years,698
Greece,G.I. Generation,75+ years,35
Greece,G.I. Generation,55-74 years,85
Greece,G.I. Generation,75+ years,15
Greece,G.I. Generation,55-74 years,47
Greece,G.I. Generation,75+ years,47
Greece,G.I. Generation,55-74 years,86
Greece,G.I. Generation,75+ years,17
Greece,G.I. Generation,55-74 years,33
Greece,G.I. Generation,75+ years,54
Greece,G.I. Generation,55-74 years,78
Greece,G.I. Generation,75+ years,14
Greece,G.I. Generation,55-74 years,43
Greece,G.I. Generation,75+ years,44
Greece,G.I. Generation,55-74 years,83
Greece,G.I. Generation,75+ years,21
Greece,G.I. Generation,55-74 years,50
Greece,G.I. Generation,75+ years,39
Greece,G.I. Generation,55-74 years,70
Greece,G.I. Generation,75+ years,14
Greece,G.I. Generation,55-74 years,40
Greece,G.I. Generation,75+ years,46
Greece,G.I. Generation,55-74 years,68
Greece,G.I. Generation,75+ years,9
Greece,G.I. Generation,55-74 years,25
Greece,G.I. Generation,75+ years,48
Greece,G.I. Generation,75+ years,15
Greece,G.I. Generation,75+ years,44
Greece,G.I. Generation,75+ years,12
Greece,G.I. Generation,75+ years,36
Greece,G.I. Generation,75+ years,17
Greece,G.I. Generation,75+ years,38
Greece,G.I. Generation,75+ years,11
Greece,G.I. Generation,75+ years,47
Greece,G.I. Generation,75+ years,6
Greece,G.I. Generation,75+ years,32
Greece,G.I. Generation,75+ years,15
Greece,G.I. Generation,75+ years,38
Greece,G.I. Generation,75+ years,10
Greece,G.I. Generation,75+ years,39
Greece,G.I. Generation,75+ years,4
Greece,G.I. Generation,75+ years,34
Greece,G.I. Generation,75+ years,10
Greece,G.I. Generation,75+ years,30
Greece,G.I. Generation,75+ years,12
Grenada,G.I. Generation,55-74 years,1
Grenada,G.I. Generation,55-74 years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,55-74 years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,55-74 years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,55-74 years,1
Grenada,G.I. Generation,55-74 years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,55-74 years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,55-74 years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,1
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Grenada,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,3
Guatemala,G.I. Generation,55-74 years,19
Guatemala,G.I. Generation,55-74 years,0
Guatemala,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,5
Guatemala,G.I. Generation,55-74 years,16
Guatemala,G.I. Generation,75+ years,2
Guatemala,G.I. Generation,55-74 years,3
Guatemala,G.I. Generation,75+ years,8
Guatemala,G.I. Generation,55-74 years,10
Guatemala,G.I. Generation,55-74 years,1
Guatemala,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,4
Guatemala,G.I. Generation,55-74 years,18
Guatemala,G.I. Generation,55-74 years,0
Guatemala,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,4
Guatemala,G.I. Generation,55-74 years,9
Guatemala,G.I. Generation,55-74 years,1
Guatemala,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,4
Guatemala,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,5
Guatemala,G.I. Generation,75+ years,1
Guatemala,G.I. Generation,75+ years,3
Guatemala,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,3
Guatemala,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,2
Guatemala,G.I. Generation,75+ years,1
Guatemala,G.I. Generation,75+ years,4
Guatemala,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,2
Guatemala,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,6
Guatemala,G.I. Generation,75+ years,2
Guatemala,G.I. Generation,75+ years,5
Guatemala,G.I. Generation,75+ years,0
Guatemala,G.I. Generation,75+ years,3
Guatemala,G.I. Generation,75+ years,0
Guyana,G.I. Generation,55-74 years,3
Guyana,G.I. Generation,55-74 years,1
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,55-74 years,8
Guyana,G.I. Generation,75+ years,1
Guyana,G.I. Generation,55-74 years,3
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,55-74 years,7
Guyana,G.I. Generation,75+ years,1
Guyana,G.I. Generation,55-74 years,3
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,3
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,1
Guyana,G.I. Generation,75+ years,1
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,1
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,2
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,1
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,1
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,0
Guyana,G.I. Generation,75+ years,2
Guyana,G.I. Generation,75+ years,1
Hungary,G.I. Generation,75+ years,333
Hungary,G.I. Generation,75+ years,263
Hungary,G.I. Generation,75+ years,317
Hungary,G.I. Generation,75+ years,212
Hungary,G.I. Generation,75+ years,300
Hungary,G.I. Generation,75+ years,198
Hungary,G.I. Generation,75+ years,292
Hungary,G.I. Generation,75+ years,217
Hungary,G.I. Generation,75+ years,282
Hungary,G.I. Generation,75+ years,202
Hungary,G.I. Generation,75+ years,254
Hungary,G.I. Generation,75+ years,224
Hungary,G.I. Generation,75+ years,296
Hungary,G.I. Generation,75+ years,199
Hungary,G.I. Generation,75+ years,238
Hungary,G.I. Generation,75+ years,185
Hungary,G.I. Generation,75+ years,302
Hungary,G.I. Generation,75+ years,184
Hungary,G.I. Generation,75+ years,272
Hungary,G.I. Generation,75+ years,199
Iceland,G.I. Generation,55-74 years,5
Iceland,G.I. Generation,55-74 years,4
Iceland,G.I. Generation,75+ years,1
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,2
Iceland,G.I. Generation,55-74 years,5
Iceland,G.I. Generation,55-74 years,4
Iceland,G.I. Generation,75+ years,1
Iceland,G.I. Generation,55-74 years,10
Iceland,G.I. Generation,75+ years,2
Iceland,G.I. Generation,55-74 years,5
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,55-74 years,7
Iceland,G.I. Generation,75+ years,1
Iceland,G.I. Generation,55-74 years,1
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,55-74 years,4
Iceland,G.I. Generation,75+ years,1
Iceland,G.I. Generation,55-74 years,2
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,55-74 years,8
Iceland,G.I. Generation,55-74 years,0
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,2
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,2
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,1
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,2
Iceland,G.I. Generation,75+ years,1
Iceland,G.I. Generation,75+ years,2
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,1
Iceland,G.I. Generation,75+ years,1
Iceland,G.I. Generation,75+ years,1
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,0
Iceland,G.I. Generation,75+ years,0
Ireland,G.I. Generation,55-74 years,65
Ireland,G.I. Generation,55-74 years,21
Ireland,G.I. Generation,75+ years,4
Ireland,G.I. Generation,75+ years,1
Ireland,G.I. Generation,55-74 years,62
Ireland,G.I. Generation,75+ years,5
Ireland,G.I. Generation,55-74 years,18
Ireland,G.I. Generation,75+ years,1
Ireland,G.I. Generation,55-74 years,58
Ireland,G.I. Generation,75+ years,5
Ireland,G.I. Generation,75+ years,6
Ireland,G.I. Generation,55-74 years,17
Ireland,G.I. Generation,75+ years,15
Ireland,G.I. Generation,55-74 years,47
Ireland,G.I. Generation,55-74 years,18
Ireland,G.I. Generation,75+ years,2
Ireland,G.I. Generation,75+ years,11
Ireland,G.I. Generation,55-74 years,42
Ireland,G.I. Generation,55-74 years,24
Ireland,G.I. Generation,75+ years,5
Ireland,G.I. Generation,55-74 years,58
Ireland,G.I. Generation,75+ years,9
Ireland,G.I. Generation,55-74 years,20
Ireland,G.I. Generation,75+ years,2
Ireland,G.I. Generation,75+ years,8
Ireland,G.I. Generation,75+ years,2
Ireland,G.I. Generation,75+ years,11
Ireland,G.I. Generation,75+ years,4
Ireland,G.I. Generation,75+ years,8
Ireland,G.I. Generation,75+ years,3
Ireland,G.I. Generation,75+ years,13
Ireland,G.I. Generation,75+ years,3
Ireland,G.I. Generation,75+ years,14
Ireland,G.I. Generation,75+ years,3
Ireland,G.I. Generation,75+ years,15
Ireland,G.I. Generation,75+ years,2
Ireland,G.I. Generation,75+ years,12
Ireland,G.I. Generation,75+ years,3
Ireland,G.I. Generation,75+ years,11
Ireland,G.I. Generation,75+ years,3
Ireland,G.I. Generation,75+ years,10
Ireland,G.I. Generation,75+ years,5
Ireland,G.I. Generation,75+ years,7
Ireland,G.I. Generation,75+ years,5
Israel,G.I. Generation,75+ years,24
Israel,G.I. Generation,55-74 years,48
Israel,G.I. Generation,75+ years,10
Israel,G.I. Generation,55-74 years,28
Israel,G.I. Generation,75+ years,28
Israel,G.I. Generation,55-74 years,56
Israel,G.I. Generation,75+ years,14
Israel,G.I. Generation,55-74 years,32
Israel,G.I. Generation,75+ years,32
Israel,G.I. Generation,55-74 years,57
Israel,G.I. Generation,75+ years,18
Israel,G.I. Generation,55-74 years,24
Israel,G.I. Generation,75+ years,23
Israel,G.I. Generation,55-74 years,51
Israel,G.I. Generation,75+ years,14
Israel,G.I. Generation,55-74 years,30
Israel,G.I. Generation,75+ years,45
Israel,G.I. Generation,55-74 years,71
Israel,G.I. Generation,75+ years,25
Israel,G.I. Generation,55-74 years,33
Israel,G.I. Generation,75+ years,29
Israel,G.I. Generation,55-74 years,52
Israel,G.I. Generation,75+ years,12
Israel,G.I. Generation,55-74 years,23
Israel,G.I. Generation,75+ years,35
Israel,G.I. Generation,75+ years,20
Israel,G.I. Generation,75+ years,27
Israel,G.I. Generation,75+ years,14
Israel,G.I. Generation,75+ years,38
Israel,G.I. Generation,75+ years,18
Israel,G.I. Generation,75+ years,39
Israel,G.I. Generation,75+ years,29
Israel,G.I. Generation,75+ years,33
Israel,G.I. Generation,75+ years,27
Israel,G.I. Generation,75+ years,39
Israel,G.I. Generation,75+ years,20
Israel,G.I. Generation,75+ years,44
Israel,G.I. Generation,75+ years,21
Israel,G.I. Generation,75+ years,33
Israel,G.I. Generation,75+ years,15
Israel,G.I. Generation,75+ years,31
Israel,G.I. Generation,75+ years,16
Israel,G.I. Generation,75+ years,39
Israel,G.I. Generation,75+ years,13
Italy,G.I. Generation,75+ years,542
Italy,G.I. Generation,55-74 years,1307
Italy,G.I. Generation,75+ years,239
Italy,G.I. Generation,55-74 years,596
Italy,G.I. Generation,75+ years,568
Italy,G.I. Generation,55-74 years,1164
Italy,G.I. Generation,75+ years,247
Italy,G.I. Generation,55-74 years,582
Italy,G.I. Generation,75+ years,563
Italy,G.I. Generation,55-74 years,1146
Italy,G.I. Generation,75+ years,248
Italy,G.I. Generation,55-74 years,496
Italy,G.I. Generation,75+ years,591
Italy,G.I. Generation,55-74 years,1073
Italy,G.I. Generation,75+ years,244
Italy,G.I. Generation,55-74 years,512
Italy,G.I. Generation,75+ years,564
Italy,G.I. Generation,55-74 years,1048
Italy,G.I. Generation,75+ years,217
Italy,G.I. Generation,55-74 years,462
Italy,G.I. Generation,75+ years,670
Italy,G.I. Generation,55-74 years,980
Italy,G.I. Generation,75+ years,224
Italy,G.I. Generation,55-74 years,452
Italy,G.I. Generation,75+ years,572
Italy,G.I. Generation,75+ years,231
Italy,G.I. Generation,75+ years,564
Italy,G.I. Generation,75+ years,209
Italy,G.I. Generation,75+ years,604
Italy,G.I. Generation,75+ years,208
Italy,G.I. Generation,75+ years,585
Italy,G.I. Generation,75+ years,215
Italy,G.I. Generation,75+ years,591
Italy,G.I. Generation,75+ years,199
Italy,G.I. Generation,75+ years,536
Italy,G.I. Generation,75+ years,228
Italy,G.I. Generation,75+ years,597
Italy,G.I. Generation,75+ years,207
Italy,G.I. Generation,75+ years,646
Italy,G.I. Generation,75+ years,194
Italy,G.I. Generation,75+ years,539
Italy,G.I. Generation,75+ years,179
Italy,G.I. Generation,75+ years,557
Italy,G.I. Generation,75+ years,217
Jamaica,G.I. Generation,75+ years,1
Jamaica,G.I. Generation,75+ years,1
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,55-74 years,4
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,75+ years,1
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,55-74 years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,75+ years,0
Jamaica,G.I. Generation,75+ years,0
Japan,G.I. Generation,75+ years,1340
Japan,G.I. Generation,75+ years,1553
Japan,G.I. Generation,55-74 years,3763
Japan,G.I. Generation,55-74 years,2543
Japan,G.I. Generation,75+ years,1488
Japan,G.I. Generation,75+ years,1801
Japan,G.I. Generation,55-74 years,4171
Japan,G.I. Generation,55-74 years,2877
Japan,G.I. Generation,75+ years,1446
Japan,G.I. Generation,75+ years,1718
Japan,G.I. Generation,55-74 years,3988
Japan,G.I. Generation,55-74 years,2938
Japan,G.I. Generation,75+ years,1490
Japan,G.I. Generation,75+ years,1865
Japan,G.I. Generation,55-74 years,3851
Japan,G.I. Generation,55-74 years,2853
Japan,G.I. Generation,75+ years,1463
Japan,G.I. Generation,75+ years,1844
Japan,G.I. Generation,55-74 years,3676
Japan,G.I. Generation,55-74 years,2786
Japan,G.I. Generation,75+ years,1405
Japan,G.I. Generation,75+ years,1814
